month,not_vaccinated,vaccinated
2,0.0681870841746384,0.0117506868359207
3,6.63859952198637,1.15100512637833
4,13.453052157497599,2.42810749579807
5,0.8428549886959079,0.167656792727131
6,0.0085721875798338,0.00127309716532185
