month,not_vaccinated,vaccinated
0.0,0.0,0.0
1.0,0.0,0.0
2.0,8.50788606903929,1.5055485413964098
3.0,19.1871666632515,3.70694370230963
4.0,0.0189145864562104,0.00441340350644909
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
