month,not_vaccinated,vaccinated
0.0,0.0,0.0
1.0,1.10346121169993,0.17934968499332501
2.0,22.477096274719703,4.144448595145359
3.0,1.53822874355131,0.29086430728216806
4.0,0.0270320964770006,0.005240916663908289
5.0,0.0011033508766122699,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
