month,not_vaccinated,vaccinated
0.0,0.0,0.0
1.0,0.0,0.0
2.0,2.79158279886491,1.06835889166828
3.0,23.3893047470883,9.525911144526882
4.0,0.255294376640906,0.113540059255196
5.0,0.00165502631491841,0.0009654320170357381
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
