month,not_vaccinated,vaccinated
0.0,0.0,0.0
1.0,0.0,0.0
2.0,8.991626617656868,3.5733331652036804
3.0,18.5542635842196,7.72529505441359
4.0,0.0510168429138341,0.0246415029110074
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
