month,not_vaccinated,vaccinated
0.0,0.0,0.0
1.0,13.628800189986501,5.3709019052768
2.0,14.8984943463776,6.333023869682701
3.0,0.0214365313170384,0.0114538329095941
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
