month,not_vaccinated,vaccinated
0.0,0.0,0.0
1.0,6.8416160832830295,1.17848381725777
2.0,20.843033626456897,4.02234443146694
3.0,0.0557454895278867,0.0136605346628186
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
