month,not_vaccinated,vaccinated
0.0,0.0,0.0
1.0,4.98026315443812,1.93554014016759
2.0,22.5970462771628,9.37159964335496
3.0,0.0482847359812704,0.0221195580501793
4.0,0.0011033508766122699,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
