month,not_vaccinated,vaccinated
0.0,0.0,0.0
1.0,2.94741797505691,0.5021822704123851
2.0,23.422510354422602,4.4146119383615705
3.0,0.238376329866185,0.0485474385709399
4.0,0.00137918859576534,0.000551675438306136
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
